Identificador de URL;Nombre;Categorías;Nombre de propiedad 1;Valor de propiedad 1;Nombre de propiedad 2;Valor de propiedad 2;Nombre de propiedad 3;Valor de propiedad 3;Precio;Precio promocional;Peso (kg);Alto (cm);Ancho (cm);Profundidad (cm);Stock;SKU;Código de barras;Mostrar en tienda;Envío sin cargo;Descripción;Tags;Título para SEO;Descripción para SEO;Marca;Producto Físico;MPN (Número de pieza del fabricante);Sexo;Rango de edad;Costo
amortiguadores-delanteros-chevrolet-corsa100;Filtro Aire -0a3081cm-acdelco- Aveo 1.6 16v **;Chevrolet > Motor, Motor;;;;;;;28844.51;;3.5;7;30;30;1;C129620M-O;;SI;NO;;;;;Nakata;SI;;;;
bomba-embrague-cobalt-spin-onix-prisma;Bomba Embrague Cobalt Spin Onix Prisma;Chevrolet > Motor, Motor;;;;;;;114287.96;;3.5;7;30;30;1;24581803;;SI;NO;;;;;Nakata;SI;;;;
bomba-agua-dolz-astra-vectra-zafira-2-0-2-2-2-4-16;Bomba Agua Dolz Astra/vectra/zafira 2.0/2.2/2.4 16;Chevrolet > Motor, Motor;;;;;;;66371.56;;3.5;7;30;30;1;O138;;SI;NO;;;;;Nakata;SI;;;;
bombas-combustible-de-gasoil-s10-2-8;Bombas Combustible De Gasoil S10 2.8;Chevrolet > Motor, Motor;;;;;;;251085.24;;3.5;7;30;30;1;FE10134;;SI;NO;;;;;Nakata;SI;;;;
rotula-suspension-superior-skf-vkds-4742-a-s10-blazer;Rotula Suspension Superior Skf Vkds 4742 A S10/blazer;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;38927.12;;3.5;7;30;30;1;C4073659-S;;SI;NO;;;;;Nakata;SI;;;;
extremo-direccion-skf-vky-4846-a-s10-blazer;Extremo Direccion Skf Vky 4846 A S10/blazer;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;31913.46;;3.5;7;30;30;1;C4198113-S;;SI;NO;;;;;Nakata;SI;;;;
bomba-direccion-hidraulica-onix-prisma-c-polea-g;Bomba Dirección Hidráulica Onix/prisma (c/polea) G;Chevrolet > Motor, Motor;;;;;;;430231.22;;3.5;7;30;30;1;94748892;;SI;NO;;;;;Nakata;SI;;;;
maza-rueda-trasero-c-rod-nakata-nm3004-c-abs-soni;Maza Rueda Trasero C/rod Nakata (nm3004) C/abs Soni;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;309909.63;;3.5;7;30;30;1;C50147711N;;SI;NO;;;;;Nakata;SI;;;;
juego-cable-bujia-mahle-senda-gol-saveiro;Juego Cable Bujia Mahle Senda/gol/saveiro;Volkswagen > Motor, Motor;;;;;;;32697.84;;3.5;7;30;30;1;WWW998808--H;;SI;NO;;;;;Nakata;SI;;;;
correa-alternador-meriva-c-aa-5pk1813-corsaii-mont;Correa Alternador Meriva C/aa 5pk1813 Corsaii Mont;Chevrolet > Motor, Motor;;;;;;;19635.38;;3.5;7;30;30;1;93363910;;SI;NO;;;;;Nakata;SI;;;;
engranaje-ciguenal-original-fox-suran-gol-1-0;Engranaje Cigueñal (original) Fox/suran/gol 1.0 **;Volkswagen > Motor, Motor;;;;;;;59606.81;;3.5;7;30;30;1;030105263G--;;SI;NO;;;;;Nakata;SI;;;;
sensor-map-hellux-chevrolet-blazer-corsa-1-4-1-6;Sensor Map Hellux Chevrolet Blazer / Corsa 1.4 1.6;Chevrolet > Motor, Motor;;;;;;;56207.57;;3.5;7;30;30;1;HE169;;SI;NO;;;;;Nakata;SI;;;;
juego-bocinas-caracol-8191-2t-ralux-5-55;Juego Bocinas Caracol (8191)-2t- Ralux- 5-55;;;;;;;;30072.49;;3.5;7;30;30;1;6236001O;;SI;NO;;;;;Nakata;SI;;;;
barra-de-led-max-recta-barra-de-led-de-18-watts-co;Barra De Led Max Recta Barra De Led De 18 Watts Co;Iluminación;;;;;;;21941.44;;3.5;7;30;30;1;BAR18MAX;;SI;NO;;;;;Nakata;SI;;;;
llave-tecla-l-cristal-v1592-onix-prisml-spin-tra;Llave Tecla L/cristal (v1592) Onix/prisml/spin/tra;Interior;;;;;;;32013.9;;3.5;7;30;30;1;C95985115U;;SI;NO;;;;;Nakata;SI;;;;
pastilla-de-freno-bosch-chevrolet-montana-corsa;Pastilla De Freno Bosch - Chevrolet Montana Corsa;Chevrolet > Frenos, Frenos;;;;;;;39075.31;;3.5;7;30;30;1;0986BB0270;;SI;NO;;;;;Nakata;SI;;;;
buje-parrilla-susp-capemi-1700-amarok;Buje Parrilla Susp.capemi 1700 Amarok;Volkswagen > Motor, Motor;;;;;;;18075.47;;3.5;7;30;30;1;2H0407077A-C;;SI;NO;;;;;Nakata;SI;;;;
regulador-presion-bosch-corsa-1-6-mpfi;Regulador Presion Bosch- Corsa 1.6 Mpfi**;Chevrolet > Motor, Motor;;;;;;;35755.12;;3.5;7;30;30;1;F000DR0209;;SI;NO;;;;;Nakata;SI;;;;
termostato-6237-82-mlh-astra-vec-2-0-2-4-16v;Termostato (6237.82) -mlh- Astra/vec 2.0/2.4 16v**;Chevrolet > Motor, Motor;;;;;;;44761.69;;3.5;7;30;30;1;C12111324M;;SI;NO;;;;;Nakata;SI;;;;
deposito-recuperador-s-sensor-1p-astra-8v-99;Deposito Recuperador S/sensor 1p Astra 8v 99/;Chevrolet > Motor, Motor;;;;;;;28230.16;;3.5;7;30;30;1;C1214079BI;;SI;NO;;;;;Nakata;SI;;;;
engranaje-ciguenal-al-corsa-8v-y-i-i-y-meriva-1-8;Engranaje Cigueñal Al Corsa 8v Y I I Y Meriva 1.8;;;;;;;;30369.14;;3.5;7;30;30;1;90502545;;SI;NO;;;;;Nakata;SI;;;;
optica-derecho-b-negra-manual-h4-99-10-corsa-classic;Optica Derecho B/negra Manual H4 99/10 Corsa Classic**;Chevrolet > Iluminación, Iluminación;;;;;;;24200;;3.5;7;30;30;1;C94104418N;;SI;NO;;;;;Nakata;SI;;;;
homocineticas-l-rueda-corsa-class-agile-fun-celta;Homocineticas L/rueda Corsa/class Agile Fun Celta-;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;65350.55;;3.5;7;30;30;1;VKJA 2530 A;;SI;NO;;;;;Nakata;SI;;;;
termostato-imp-sonic-traker-cruze-ast1;Termostato Cruze/sonic/tracker 1.8;Chevrolet > Motor, Motor;;;;;;;62000.1;;3.5;7;30;30;1;C12111335-;;SI;NO;;;;;Nakata;SI;;;;
brazo-limpiaparabrisas-izquierda-original-trend-voyage-13;Brazo Limpiaparabrisas Izquierda (original) Trend/voyage 13;Chevrolet > Carrocería, Carrocería;;;;;;;70391.72;;3.5;7;30;30;1;5U0955409B--;;SI;NO;;;;;Nakata;SI;;;;
cazoleta-amort-s-crap-capemi-7301-polo-00-fox;Cazoleta Amort S/crap Capemi 7301 Polo 00/fox;Volkswagen > Motor, Motor;;;;;;;54955.43;;3.5;7;30;30;1;6Q0412331BXC;;SI;NO;;;;;Nakata;SI;;;;
motor-paleta-electrov-original-chevrolet-class-spirit-11;Motor Paleta Electrov. Original Chevrolet Class/ Spirit 11/;Chevrolet > Motor, Motor;;;;;;;101387.56;;3.5;7;30;30;1;C95945558M;;SI;NO;;;;;Nakata;SI;;;;
bomba-agua-88903799-adc-vect-ast-2-2-2-8v;Bomba Agua -88903799-adc- Vect/ast 2./2.2 8v**;Chevrolet > Motor, Motor;;;;;;;34075.57;;3.5;7;30;30;1;C121005A-O;;SI;NO;;;;;Nakata;SI;;;;
semieje-derecho-skf-vkjc9507a-largo-corsa;Semieje Derecho Skf-vkjc9507a- Largo Corsa**;Chevrolet > Motor, Motor;;;;;;;244458.75;;3.5;7;30;30;1;C4072712-S;;SI;NO;;;;;Nakata;SI;;;;
bomba-embrague-5-8-aveo;Bomba Embrague 5/8 Aveo;Chevrolet > Motor, Motor;;;;;;;77627.44;;3.5;7;30;30;1;C72140525-;;SI;NO;;;;;Nakata;SI;;;;
extremo-direccion-chevrolet-tracker-1-8-8v-13-a;Extremo Direccion Chevrolet Tracker 1.8 8v 13 - A;Volkswagen > Suspensión y Dirección, Suspensión y Dirección;;;;;;;44031.88;;3.5;7;30;30;1;26576AP;;SI;NO;;;;;Nakata;SI;;;;
sonda-lambda-hellux-chevrolet-corsa-1-4-8v-2006;Sonda Lambda Hellux  Chevrolet Corsa 1.4 8v  2006;Chevrolet > Motor, Motor;;;;;;;115575.18;;3.5;7;30;30;1;HE20330;;SI;NO;;;;;Nakata;SI;;;;
deposito-recuperador-agua-importado-tracker-14;Deposito Recuperador Agua Importado Tracker 14/;Chevrolet > Motor, Motor;;;;;;;25541.77;;3.5;7;30;30;1;C12140734I;;SI;NO;;;;;Nakata;SI;;;;
extremo-direccion-skf-vky-6288-a-onix-12;Extremo Direccion Skf Vky 6288 A Onix 12/;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;25748.13;;3.5;7;30;30;1;VKY 6288 A;;SI;NO;;;;;Nakata;SI;;;;
biela-corsa-nafta-fun-agile;Biela Corsa Nafta Fun Agile;Chevrolet > Motor, Motor;;;;;;;71670.84;;3.5;7;30;30;1;93325128;;SI;NO;;;;;Nakata;SI;;;;
juego-descarb-chevr-monz-vect-2-0-astra;Juego Descarb.chevr.monz-vect 2.0 Astra;Chevrolet > Motor, Motor;;;;;;;68626.37;;3.5;7;30;30;1;240295;;SI;NO;;;;;Nakata;SI;;;;
correa-6pk-1200-alternador-continental-meg-m-n;Correa 6pk-1200 Alternador-continental-meg M/n**;Chevrolet > Motor, Motor;;;;;;;24623.16;;3.5;7;30;30;1;R90313731C;;SI;NO;;;;;Nakata;SI;;;;
precap-direccion-nakata-10339-d-h-astra-99-vectra;Precap Direccion Nakata 10339 D/h Astra 99/vectra;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;38575.32;;3.5;7;30;30;1;C4228037-D;;SI;NO;;;;;Nakata;SI;;;;
aros-hidr-renault-r9-1600;Aros Hidr.renault R9-1600;Renault;;;;;;;61456.08;;3.5;7;30;30;1;M0 A18300 STD;;SI;NO;;;;;Nakata;SI;;;;
bobina-encendido-mahle-sonic-tracker;Bobina Encendido Mahle Sonic/tracker;Chevrolet > Motor, Motor;;;;;;;240094.45;;3.5;7;30;30;1;C90511516M;;SI;NO;;;;;Nakata;SI;;;;
filtro-aire-acdelco-trailblazer-s10-12-acdelco;Filtro Aire Acdelco Trailblazer/s10 12/ Acdelco;Chevrolet > Motor, Motor;;;;;;;23860.21;;3.5;7;30;30;1;19350512;;SI;NO;;;;;Nakata;SI;;;;
kit-de-embrague-gol-trend-voyage;Kit De Embrague Gol Trend Voyage;Volkswagen > Motor, Motor;;;;;;;232257.92;;3.5;7;30;30;1;620312700;;SI;NO;;;;;Nakata;SI;;;;
flexible-freno-delantero-d-06-vectra-d-99-astra;Flexible Freno Delantero D/06 Vectra- D/99 Astra;Chevrolet > Motor, Motor;;;;;;;16454.98;;3.5;7;30;30;1;C61170124-;;SI;NO;;;;;Nakata;SI;;;;
extremo-direccion-skf-vky-6288-a-onix-121;Extremo Direccion Skf Vky 6288 A Onix 12/;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;25748.13;;3.5;7;30;30;1;C41981141S;;SI;NO;;;;;Nakata;SI;;;;
chapon-cubre-carter-onix-prisma-1-0-1-2-2020;Chapon Cubre Carter Onix / Prisma 1.0 / 1.2 2020;Chevrolet > Motor, Motor;;;;;;;62472.69;;3.5;7;30;30;1;C01890310S;;SI;NO;;;;;Nakata;SI;;;;
engranaje-ciguenal-al-aveo;Engranaje Cigueñal Al Aveo;Chevrolet > Motor, Motor;;;;;;;55707.98;;3.5;7;30;30;1;96352740;;SI;NO;;;;;Nakata;SI;;;;
tapa-distribucion-adapt-onix-13;Tapa Distribucion Adapt. Onix 13/;Chevrolet > Motor, Motor;;;;;;;22434.76;;3.5;7;30;30;1;C10910721A;;SI;NO;;;;;Nakata;SI;;;;
liquido-freno-bosch-dot-4-1-lto;Liquido Freno Bosch Dot 4 1 Lto;Chevrolet > Aditivos y Lubricantes, Volkswagen > Aditivos y Lubricantes, Toyota > Aditivos y Lubricantes, Renault > Aditivos y Lubricantes, Ford > Aditivos y Lubricantes, Peugeot > Aditivos y Lubricantes, Aditivos y Lubricantes;;;;;;;21660.87;;3.5;7;30;30;1;0986BB3964;;SI;NO;;;;;Nakata;SI;;;;
vidrio-espejo-izquierdo-onix-prisma;Vidrio Espejo Izquierdo Onix / Prisma;Chevrolet > Carrocería, Carrocería;;;;;;;67597.24;;3.5;7;30;30;1;94751887;;SI;NO;;;;;Nakata;SI;;;;
juego-pastillas-freno-delanteras-cruze-17-acdelco;Juego Pastillas Freno Delanteras Cruze 17/ Acdelco;Chevrolet > Frenos, Frenos;;;;;;;46742.76;;3.5;7;30;30;1;19380534;;SI;NO;;;;;Nakata;SI;;;;
maza-rueda-delantero-nakata-nm3007-corsa-prisma;Maza Rueda Delantero Nakata (nm3007) Corsa/prisma;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;57771.05;;3.5;7;30;30;1;C40761510N;;SI;NO;;;;;Nakata;SI;;;;
brazo-auxiliar-vkds6176a-s10-blazer-95;Brazo Auxiliar Vkds6176a S10/blazer 95/;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;83600.9;;3.5;7;30;30;1;C4073694-S;;SI;NO;;;;;Nakata;SI;;;;
cilindro-freno-trasero-izq-derecho-3-4-corsa-ast-vect;Cilindro Freno Trasero Izq/derecho 3/4 Corsa/ast/vect;Chevrolet > Frenos, Frenos;;;;;;;18296.19;;3.5;7;30;30;1;C6110511--;;SI;NO;;;;;Nakata;SI;;;;
termostato-electrico-7277-105-mlh-cruze-1-6-1-81;Termostato Electrico 7277-105)-mlh- Cruze 1.6/1.8;Chevrolet > Motor, Motor;;;;;;;81104.06;;3.5;7;30;30;1;TE7277.105MJ;;SI;NO;;;;;Nakata;SI;;;;
soporte-motor-delantero-derecho-rg4502-fox-suran;Soporte Motor Delantero Derecho Rg4502- Fox/suran;Volkswagen > Motor, Motor;;;;;;;69410.53;;3.5;7;30;30;1;5U0199167BXR;;SI;NO;;;;;Nakata;SI;;;;
kit-homocinetica-l-r-nakata-njh00-6953-prisma-onix;Kit Homocinetica L/r Nakata Njh00-6953 Prisma/onix;Chevrolet > Motor, Motor;;;;;;;125739.52;;3.5;7;30;30;1;C40731124N;;SI;NO;;;;;Nakata;SI;;;;
soporte-motor-delatero-derecho-rg1219-corsa-1-6-94;Soporte Motor Delatero Derecho Rg1219 -corsa 1.6 94/;Chevrolet > Motor, Motor;;;;;;;115866.33;;3.5;7;30;30;1;C1993818-R;;SI;NO;;;;;Nakata;SI;;;;
motor-paleta-electrov-ev-182-corsa-94-4p-s-a;Motor Paleta Electrov.ev-182- Corsa 94/ 4p. S/a;Chevrolet > Motor, Motor;;;;;;;72465.66;;3.5;7;30;30;1;C9594558--;;SI;NO;;;;;Nakata;SI;;;;
vidrio-espejo-derecho-onix-prisma;Vidrio Espejo Derecho Onix / Prisma;Chevrolet > Carrocería, Carrocería;;;;;;;65595.18;;3.5;7;30;30;1;94751888;;SI;NO;;;;;Nakata;SI;;;;
correa-distribucion-aveo;Correa Distribucion Aveo;Chevrolet > Motor, Motor;;;;;;;57081.61;;3.5;7;30;30;1;96858745;;SI;NO;;;;;Nakata;SI;;;;
kit-distribucion-originalinal-tu5jp4-206-307-partner;Kit Distribucion Originalinal -tu5jp4- 206-307-partner;Peugeot > Motor, Motor;;;;;;;206577.68;;3.5;7;30;30;1;0831R90O;;SI;NO;;;;;Nakata;SI;;;;
aceite-4-lt-acdelco-5w40-sintetico-19334640;Aceite 4 Lt. Acdelco 5w40 Sintetico 19334640 **;Chevrolet > Aditivos y Lubricantes, Volkswagen > Aditivos y Lubricantes, Toyota > Aditivos y Lubricantes, Renault > Aditivos y Lubricantes, Ford > Aditivos y Lubricantes, Peugeot > Aditivos y Lubricantes, Aditivos y Lubricantes;;;;;;;77003.66;;3.5;7;30;30;1;C976402--O;;SI;NO;;;;;Nakata;SI;;;;
engranaje-ciguenal-al-monza-astra-vectra-23-d-trapez;Engranaje Cigueñal Al Monza/astra/vectra 23 D/trapez;Chevrolet > Motor, Motor;;;;;;;46449.36;;3.5;7;30;30;1;90411766;;SI;NO;;;;;;SI;;;;
ruleman-rueda-delatero-montana-corsa-ii-me;Ruleman Rueda Delatero Montana Corsa Ii/me;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;3520.16;;3.5;7;30;30;1;C40562511-;;SI;NO;;;;;Nakata;SI;;;;
rotula-trailblazer-s10-12-inferior-general-moto;Rotula Trailblazer/s10 12/ (inferior) General Moto;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;184331.58;;3.5;7;30;30;1;52084684;;SI;NO;;;;;Nakata;SI;;;;
ruleman-rueda-trasera-skf-vkba-3601-a-corsa-ii1;Ruleman Rueda Trasera Skf Vkba 3601 A Corsa Ii**;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;90743.7;;3.5;7;30;30;1;VKBA 3601 A;;SI;NO;;;;;Nakata;SI;;;;
correa-distribucion-cruze-sonic-tracker;Correa Distribucion Cruze / Sonic /tracker;Chevrolet > Motor, Motor;;;;;;;56912.52;;3.5;7;30;30;1;55575247;;SI;NO;;;;;Nakata;SI;;;;
cubre-alfombra-pvc-4-piezas-negro-7245-44-545;Cubre Alfombra Pvc 4 Piezas Negro 72*45 / 44.5*45;Interior;;;;;;;30333.47;;3.5;7;30;30;1;AL001;;SI;NO;;;;;Nakata;SI;;;;
tubo-vacio-servofreno-corsa-09-general-motors;Tubo Vacio Servofreno Corsa 09/ General Motors;Chevrolet > Motor, Motor;;;;;;;43662.63;;3.5;7;30;30;1;94702757;;SI;NO;;;;;Nakata;SI;;;;
kit-de-led-s6-heavy-duty-24v-kit-de-led-h11-6ta;Kit De Led S6 Heavy Duty - 24v Kit De Led H11 6ta;Iluminación;;;;;;;46135.49;;3.5;7;30;30;1;S624-H11;;SI;NO;;;;;Nakata;SI;;;;
radiador-denso-corsa-classic-spirit;Radiador Denso Corsa Classic Spirit;Chevrolet > Motor, Motor;;;;;;;183291.61;;3.5;7;30;30;1;8B036000R1;;SI;NO;;;;;Nakata;SI;;;;
cano-manguera-intercooler-entrada-5424-s-10;Caño Manguera Intercooler (entrada) -5424- S-10;Chevrolet > Motor, Motor;;;;;;;27178.95;;3.5;7;30;30;1;C1221014-C;;SI;NO;;;;;Nakata;SI;;;;
correa-alternador-onix-1-2-20-general-motors;Correa Alternador Onix 1.2 20/ General Motors;Chevrolet > Motor, Motor;;;;;;;20396.76;;3.5;7;30;30;1;25198740;;SI;NO;;;;;Nakata;SI;;;;
discos-de-freno-delanteros-ventilados-onix-prisma;Discos De Freno Delanteros Ventilados Onix Prisma;Chevrolet > Frenos, Frenos;;;;;;;55211.12;;3.5;7;30;30;1;HF51C;;SI;NO;;;;;Nakata;SI;;;;
bomba-agua-skf-vkpc85624-cor-ii-mer-1-8-8v-19d;Bomba Agua Skf Vkpc85624- Cor Ii/mer 1.8 8v 19d**;Chevrolet > Motor, Motor;;;;;;;63102.35;;3.5;7;30;30;1;C12100521S;;SI;NO;;;;;Nakata;SI;;;;
bomba-agua-skf-vkpc88500-s-10-2-8-crdi-duramax;Bomba Agua Skf -vkpc88500- S-10 2.8 Crdi Duramax*;Chevrolet > Motor, Motor;;;;;;;155443.73;;3.5;7;30;30;1;VKPC 88500;;SI;NO;;;;;Nakata;SI;;;;
kit-distribucion-skf-vkma01107a-trend-fox-suran-1;Kit Distribucion Skf Vkma01107a Trend/ Fox/suran 1;Volkswagen > Motor, Motor;;;;;;;91863.98;;3.5;7;30;30;1;WWW109119F-S;;SI;NO;;;;;Nakata;SI;;;;
portatermostato-completo-9009-80-mlh-trend-fox;Portatermostato Completo (9009.80) Mlh Trend/fox;Volkswagen > Motor, Motor;;;;;;;55205.24;;3.5;7;30;30;1;032121026CNH;;SI;NO;;;;;Nakata;SI;;;;
radiador-chevrolet-classic-spirit-12-c-aa-1-4-al;Radiador Chevrolet Classic Spirit 12/- C/aa 1.4 (al);Chevrolet > Motor, Motor;;;;;;;189955.88;;3.5;7;30;30;1;1300;;SI;NO;;;;;Nakata;SI;;;;
rotula-suspension-vkds4931a-corsa-99;Rotula Suspension Vkds4931a Corsa 99/;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;34007.59;;3.5;7;30;30;1;C4073652-S;;SI;NO;;;;;Nakata;SI;;;;
palanca-freno-mano-original-s10-12;Palanca Freno Mano Original S10 12/;Chevrolet > Frenos, Frenos;;;;;;;98909.9;;3.5;7;30;30;1;C7113016-O;;SI;NO;;;;;Nakata;SI;;;;
tapa-deposito-d-hidraulico-sonic-spin-onix-cobalt;Tapa Deposito D/hidraulico Sonic/spin/onix/cobalt;Chevrolet > Motor, Motor;;;;;;;22562.01;;3.5;7;30;30;1;95218390;;SI;NO;;;;;Nakata;SI;;;;
cano-filtro-aire-13650-astra-vectra-2-0-8v;Caño Filtro Aire -13650- Astra/vectra 2.0 8v;Chevrolet > Motor, Motor;;;;;;;76780.53;;3.5;7;30;30;1;C12961536C;;SI;NO;;;;;Nakata;SI;;;;
sensor-cuerpo-marip-tps-md-28003-corsa-mpfi;Sensor Cuerpo Marip (tps) Md-28003- Corsa Mpfi;Chevrolet > Motor, Motor;;;;;;;53822.47;;3.5;7;30;30;1;C9983852-M;;SI;NO;;;;;Nakata;SI;;;;
kit-homocinetica-l-c-nakata-njh56-509-agile-corsa;Kit Homocinetica L/c Nakata Njh56-509 Agile/corsa;Chevrolet > Motor, Motor;;;;;;;119788.32;;3.5;7;30;30;1;C40731120N;;SI;NO;;;;;Nakata;SI;;;;
correa-6pk-762-elastica-hutchinson-fox-suran;Correa 6pk-762 Elastica Hutchinson Fox-suran**;Volkswagen > Motor, Motor;;;;;;;47855.78;;3.5;7;30;30;1;030198955B-H;;SI;NO;;;;;Nakata;SI;;;;
bomba-freno-6064-20-60mm-corsa-1-4-09-celta-14;Bomba Freno 6064 20.60mm Corsa 1.4 09/ Celta 14;Chevrolet > Frenos, Frenos;;;;;;;83830.37;;3.5;7;30;30;1;C61101517S;;SI;NO;;;;;Nakata;SI;;;;
bomba-agua-skf-vkpc85312-cruze-1-8-16v;Bomba Agua Skf Vkpc85312 Cruze 1.8 16v**;Chevrolet > Motor, Motor;;;;;;;171423.66;;3.5;7;30;30;1;VKPC 85312;;SI;NO;;;;;Nakata;SI;;;;
cable-embrague-518-gol-ab9-nafta-95;Cable Embrague 518 Gol Ab9 (nafta) 95/;Chevrolet > Motor, Motor;;;;;;;16683.7;;3.5;7;30;30;1;377721335--F;;SI;NO;;;;;Nakata;SI;;;;
bomba-agua-skf-vkpc81401a-m-ch-m-audin-85;Bomba Agua Skf Vkpc81401a M/ch.m.audi(n) 85/ **;Volkswagen > Motor, Motor;;;;;;;47630.04;;3.5;7;30;30;1;VKPC 81401 A;;SI;NO;;;;;Nakata;SI;;;;
deposito-recup-agua-importado-tracker-14;Deposito Recup. Agua Importado Tracker 14/;Chevrolet > Motor, Motor;;;;;;;63903.11;;3.5;7;30;30;1;C12140734F;;SI;NO;;;;;Nakata;SI;;;;
crapodina-hidraulica-embrague-s-10-12;Crapodina Hidraulica Embrague S/10 12/;Chevrolet > Motor, Motor;;;;;;;77,712.58;;3.5;7;30;30;1;94711965;;SI;NO;;;;;Nakata;SI;;;;
bomba-freno-d-c-onix-prisma-spin;Bomba Freno D/c Onix-prisma-spin;Chevrolet > Frenos, Frenos;;;;;;;100583.11;;3.5;7;30;30;1;C61101526-;;SI;NO;;;;;Nakata;SI;;;;
cano-calefaccion-13547-cruze-12-16;Caño Calefaccion -13547- Cruze 12/16;Chevrolet > Motor, Motor;;;;;;;35209.1;;3.5;7;30;30;1;C819371F-C;;SI;NO;;;;;Nakata;SI;;;;
cano-entrada-calef-13545-cruze-1-8;Caño Entrada Calef.-13545- Cruze 1.8;Chevrolet > Motor, Motor;;;;;;;19529.31;;3.5;7;30;30;1;C819371G-C;;SI;NO;;;;;Nakata;SI;;;;
enfriador-radiador-de-aceite-cruze-sonic-tracker;Enfriador Radiador De Aceite Cruze/sonic/tracker;Chevrolet > Motor, Motor;;;;;;;29575.05;;3.5;7;30;30;1;C1170214-I;;SI;NO;;;;;Nakata;SI;;;;
tapa-distribucion-juego-adap-corsa-ii-meriva-8v;Tapa Distribucion (juego ) Adap. Corsa Ii/meriva 8v;Chevrolet > Motor, Motor;;;;;;;20458.34;;3.5;7;30;30;1;C1091079CA;;SI;NO;;;;;Nakata;SI;;;;
deposito-recup-agua-2p-adap-a-g-c-tapa-corsa-1-4m-n;Deposito Recup.agua 2p Adap A/g C/tapa Corsa 1.4m/n;Chevrolet > Motor, Motor;;;;;;;16974.54;;3.5;7;30;30;1;C12140726GT;;SI;NO;;;;;Nakata;SI;;;;
polea-ciguenal-reforma-8-16v-c-a-a-corsa-1-6-98;Polea Cigueñal Reforma 8/16v C/a-a Corsa 1.6 98/;Chevrolet > Motor, Motor;;;;;;;88747.8;;3.5;7;30;30;1;C1052556--;;SI;NO;;;;;Nakata;SI;;;;
precap-axial-direccion-nakata-93050-cruze-ii;Precap Axial Direccion Nakata 93050 Cruze Ii;Chevrolet > Motor, Motor;;;;;;;60625.69;;3.5;7;30;30;1;C42280320N;;SI;NO;;;;;Nakata;SI;;;;
ruleman-rueda-trasera-skf-vkba-3601-a-corsa-ii;Ruleman Rueda Trasera Skf Vkba 3601 A Corsa Ii**;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;91767.99;;3.5;7;30;30;1;C50128711S;;SI;NO;;;;;Nakata;SI;;;;
rampa-inyectores-corsa-1-4-1-6-mpfi-8v-celta-pris;Rampa Inyectores Corsa 1.4.1.6 Mpfi 8v -celta/pris;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;72013.93;;3.5;7;30;30;1;28010F;;SI;NO;;;;;Nakata;SI;;;;
ruleman-rueda-delatero-skf-309726-vkbc-20012-aveo1;Ruleman Rueda Delantera -309726- Aveo **;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;30596.12;;3.5;7;30;30;1;C40562515-;;SI;NO;;;;;Nakata;SI;;;;
extremo-direccion-izquierdo-skf-vky-6294-a-aveo-08;Extremo Direccion Izquierdo Skf Vky 6294 A Aveo 08/;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;40603.97;;3.5;7;30;30;1;C41981134S;;SI;NO;;;;;Nakata;SI;;;;
correa-6pk-1905-continental;Correa 6pk-1905 -continental- **;Chevrolet > Motor, Motor;;;;;;;38010.26;;3.5;7;30;30;1;C26084919C;;SI;NO;;;;;Nakata;SI;;;;
kit-homocinetica-l-r-nakata-njh2-1471-corsa-dsl;Kit Homocinetica L/r Nakata Njh2-1471 Corsa Dsl;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;93101.78;;3.5;7;30;30;1;C4073118-N;;SI;NO;;;;;Nakata;SI;;;;
juego-cables-bujias-corsa-8v-corsa-i-i-meriva-pali;Juego Cables Bujias Corsa 8v Corsa I I Meriva Pali;Chevrolet > Motor, Motor;;;;;;;65650.04;;3.5;7;30;30;1;24588546;;SI;NO;;;;;Nakata;SI;;;;
